Date,Open,High,Low,Close,Adj Close,Volume
2005-03-15,1123.8630369999998,1125.944946,1112.1030269999999,1119.000977,1118.967773,149844400
2005-03-16,1124.6469730000001,1138.447998,1124.182983,1138.234009,1138.200195,136190300
2005-03-17,1137.7459720000002,1139.60498,1127.89502,1134.590942,1134.557251,126892300
2005-03-18,1135.713989,1147.874023,1135.713989,1147.874023,1147.839966,185823500
2005-03-21,1150.250977,1155.68396,1147.265015,1151.55896,1151.52478,117159400
2005-03-22,1154.7189939999998,1156.9589839999999,1138.8480220000001,1152.600952,1152.56665,173735000
2005-03-23,1148.322998,1148.322998,1139.160034,1142.147949,1142.114014,159036900
2005-03-24,1137.647949,1137.647949,1109.482056,1114.551025,1114.517944,155543200
2005-03-28,1111.485962,1120.2189939999998,1096.630981,1100.23999,1100.2073970000001,188634400
2005-03-29,1093.123047,1093.123047,1056.551025,1070.300049,1070.268311,193286000
2005-03-30,1061.865967,1085.9279789999998,1057.944946,1065.126953,1065.095337,162977200
2005-03-31,1076.5820310000001,1080.165039,1067.44397,1080.165039,1080.1329349999999,207202500
2005-04-01,1081.5219730000001,1095.844971,1081.5219730000001,1095.06604,1095.033447,147675500
2005-04-04,1096.88501,1100.2030029999999,1092.357056,1100.2030029999999,1100.17041,82781200
2005-04-05,1101.30603,1103.5269779999999,1089.642944,1096.526001,1096.493408,122768000
2005-04-06,1097.015991,1103.287964,1095.8540039999998,1103.287964,1103.255249,99038500
2005-04-07,1105.142944,1112.3339839999999,1104.266968,1111.6209720000002,1111.588013,153136600
2005-04-08,1113.485962,1114.255981,1107.3540039999998,1111.225952,1111.192993,152409500
2005-04-11,1109.401001,1109.6209720000002,1098.657959,1105.982056,1105.9492189999999,198660900
2005-04-12,1104.8969730000001,1110.884033,1100.125977,1110.884033,1110.851074,119030200
2005-04-13,1112.199951,1121.4610599999999,1110.625977,1116.670044,1116.636841,162518800
2005-04-14,1115.936035,1115.936035,1104.319946,1108.438965,1108.4060060000002,99592600
2005-04-15,1102.469971,1102.469971,1093.9279789999998,1096.517944,1096.485352,98355300
2005-04-18,1085.135986,1085.135986,1056.6209720000002,1060.188965,1060.157471,155385400
2005-04-19,1064.623047,1067.496948,1054.397949,1062.692993,1062.661499,120611800
2005-04-20,1067.38501,1070.946045,1065.2540279999998,1070.946045,1070.914307,75888000
2005-04-21,1060.569946,1060.569946,1040.9689939999998,1047.803955,1047.772827,133806100
2005-04-25,1047.213989,1047.213989,1011.3759769999999,1019.875,1019.8447269999999,122646800
2005-04-26,1024.074951,1031.767944,1012.205017,1031.767944,1031.737305,148578800
2005-04-27,1034.7969970000001,1038.387939,1029.467041,1032.218018,1032.1873779999999,115182000
2005-04-28,1032.087036,1040.133057,1031.949951,1038.357056,1038.326172,155319200
2005-04-29,1031.001953,1031.001953,1022.0180050000001,1029.6130369999998,1029.5823970000001,86464800
2005-05-02,1031.1030269999999,1032.928955,1022.752014,1026.5219730000001,1026.491577,64812200
2005-05-03,1021.9270019999999,1033.503052,1021.401001,1033.503052,1033.4724119999998,80315600
2005-05-04,1037.324951,1051.412964,1037.01001,1049.578979,1049.547852,106282000
2005-05-06,1053.633057,1069.68103,1053.633057,1068.275024,1068.243286,112890800
2005-05-09,1066.9379880000001,1080.2070310000001,1066.9379880000001,1080.2070310000001,1080.174927,113772600
2005-05-10,1080.358032,1080.953979,1067.30896,1071.156982,1071.1252439999998,107347800
2005-05-11,1062.084961,1062.084961,1054.81897,1057.077026,1057.045532,101180800
2005-05-12,1057.121948,1064.6030269999999,1056.925049,1063.827026,1063.795532,106599400
2005-05-13,1059.006958,1064.321045,1055.984985,1059.272949,1059.241455,101661000
2005-05-16,1058.04895,1058.463013,1046.525024,1048.786987,1048.7558589999999,73797700
2005-05-17,1051.900024,1053.583008,1034.973999,1045.772949,1045.741943,89433800
2005-05-18,1048.064941,1049.034058,1038.213013,1040.262939,1040.232056,72699400
2005-05-19,1045.5839839999999,1049.0529789999998,1040.925049,1045.464966,1045.43396,63256200
2005-05-20,1045.88501,1048.112061,1043.029053,1048.112061,1048.080933,60566200
2005-05-23,1045.4689939999998,1045.4689939999998,1039.749023,1045.150024,1045.119019,73563000
2005-05-25,1044.512939,1049.05603,1042.9689939999998,1049.05603,1049.0249019999999,88218600
2005-05-26,1043.6459960000002,1054.360962,1041.114014,1054.360962,1054.329712,64386400
2005-05-27,1058.381958,1061.494995,1054.255981,1061.494995,1061.463501,103755600
2005-05-30,1056.194946,1062.956055,1054.11499,1062.956055,1062.924561,78143400
2005-05-31,1060.4279789999998,1088.2089839999999,1060.4279789999998,1088.168945,1088.1365970000002,76915800
2005-06-01,1087.55896,1087.821045,1079.135986,1082.94104,1082.908936,76252600
2005-06-02,1083.30896,1093.532959,1083.30896,1091.464966,1091.432617,96382200
2005-06-03,1091.052002,1095.9279789999998,1087.485962,1092.501953,1092.469604,97468000
2005-06-06,1088.925049,1096.833008,1087.2230220000001,1096.833008,1096.800415,149104600
2005-06-07,1096.6130369999998,1099.505005,1086.5820310000001,1092.813965,1092.781616,136715400
2005-06-08,1088.948975,1095.51001,1085.418945,1095.51001,1095.477417,108349600
2005-06-09,1093.8280029999999,1095.008057,1089.848999,1094.188965,1094.1564939999998,63008000
2005-06-10,1092.652954,1096.932007,1089.686035,1096.932007,1096.899414,87074000
2005-06-13,1098.769043,1101.4279789999998,1096.203979,1100.878052,1100.845337,55405000
2005-06-14,1098.2230220000001,1105.930054,1097.965942,1105.890015,1105.857178,82494800
2005-06-15,1106.624023,1123.251953,1106.624023,1119.578979,1119.545776,172967200
2005-06-16,1122.267944,1131.864014,1116.831055,1125.759033,1125.725586,118403600
2005-06-17,1124.94104,1141.817993,1124.94104,1141.817993,1141.784058,135434600
2005-06-20,1143.849976,1148.797974,1134.307007,1147.709961,1147.6759029999998,114050200
2005-06-21,1142.936035,1142.936035,1129.3280029999999,1133.32605,1133.292358,139492600
2005-06-22,1127.7910160000001,1135.272949,1121.81604,1134.694946,1134.661255,136273000
2005-06-23,1133.857056,1146.598999,1133.411011,1137.42395,1137.3901369999999,87096600
2005-06-24,1127.418945,1135.666992,1127.418945,1135.666992,1135.633301,88082000
2005-06-27,1129.614014,1130.503052,1116.2619630000002,1119.897949,1119.8647460000002,74618000
2005-06-28,1118.0269779999999,1128.06604,1116.3360599999999,1127.817017,1127.783569,82394300
2005-06-29,1129.046021,1130.463013,1123.597046,1126.857056,1126.823608,62131800
2005-06-30,1130.487061,1130.487061,1122.248047,1122.375977,1122.342773,71292600
2005-07-01,1124.29895,1138.9880369999998,1123.649048,1138.9880369999998,1138.954224,71247200
2005-07-04,1137.302002,1140.093018,1129.089966,1138.881958,1138.848145,62518000
2005-07-05,1139.964966,1142.287964,1128.51001,1131.1679689999999,1131.134399,103461000
2005-07-06,1131.3959960000002,1131.3959960000002,1114.722046,1117.8120119999999,1117.778809,85395200
2005-07-07,1112.764038,1112.764038,1101.991943,1108.402954,1108.369995,118677900
2005-07-08,1103.2929689999999,1113.026001,1103.2929689999999,1110.557007,1110.524048,91405600
2005-07-11,1112.8790279999998,1123.462036,1112.500977,1123.462036,1123.428589,148731400
2005-07-12,1125.359985,1131.755005,1125.359985,1129.11499,1129.081543,189345400
2005-07-13,1128.7769779999999,1132.793945,1127.373047,1132.793945,1132.7602539999998,122127400
2005-07-14,1132.819946,1139.1459960000002,1132.819946,1136.56897,1136.5352779999998,170766200
2005-07-15,1142.161987,1142.829956,1127.094971,1131.4610599999999,1131.42749,119497800
2005-07-18,1127.301025,1128.980957,1124.134033,1128.439941,1128.4064939999998,148622400
2005-07-19,1126.76001,1133.036987,1126.76001,1132.016968,1131.983398,154901200
2005-07-20,1131.621948,1140.6560060000002,1131.2070310000001,1140.6560060000002,1140.622192,150546400
2005-07-21,1145.571045,1160.140991,1145.571045,1157.514038,1157.479736,176072900
2005-07-22,1164.467041,1172.4139400000001,1160.331055,1172.244019,1172.2092289999998,157855800
2005-07-25,1174.564941,1174.597046,1166.98999,1169.75,1169.71521,109466000
2005-07-26,1170.8320310000001,1179.182007,1170.515991,1178.003052,1177.96814,114956800
2005-07-27,1181.8129880000001,1181.8129880000001,1174.234985,1178.112061,1178.077148,108059300
2005-07-28,1184.126953,1186.614014,1180.199951,1186.614014,1186.578857,162497800
2005-07-29,1187.365967,1187.790039,1178.176025,1182.301025,1182.2658689999998,161742400
2005-08-01,1180.485962,1187.177002,1174.244995,1178.2230220000001,1178.18811,151534600
2005-08-02,1178.324951,1189.3530269999999,1177.214966,1189.327026,1189.291626,125425800
2005-08-03,1189.833008,1194.717041,1188.182983,1192.2030029999999,1192.1676029999999,139548800
2005-08-04,1192.796021,1195.550049,1178.355957,1185.327026,1185.29187,144518400
2005-08-05,1180.970947,1181.4019779999999,1170.855957,1174.089966,1174.055054,121827000
2005-08-08,1169.493042,1169.5620119999999,1154.800049,1158.5860599999999,1158.551758,125963800
2005-08-09,1156.000977,1164.739014,1154.987061,1162.79895,1162.764404,109973000
2005-08-10,1168.139038,1178.0219730000001,1168.139038,1176.838013,1176.803101,168515000
2005-08-11,1179.4470210000002,1182.098999,1163.994995,1167.972046,1167.9373779999999,141583000
2005-08-12,1167.36499,1167.949951,1146.561035,1153.9689939999998,1153.934692,100685600
2005-08-15,1151.935059,1151.935059,1114.942993,1118.274048,1118.240845,160770600
2005-08-16,1118.637939,1123.203979,1109.239014,1113.824951,1113.79187,85569200
2005-08-18,1114.267944,1114.267944,1090.18396,1100.29895,1100.266357,151557800
2005-08-19,1101.017944,1103.297974,1081.723999,1087.9530029999999,1087.920654,179130000
2005-08-22,1086.904053,1086.904053,1064.759033,1076.3530269999999,1076.321045,112695000
2005-08-23,1075.911987,1086.290039,1062.366943,1066.092041,1066.060425,95657400
2005-08-24,1058.838989,1058.838989,1011.5789789999999,1035.444946,1035.4141849999999,144195000
2005-08-25,1031.56604,1061.847046,1031.512939,1061.847046,1061.815552,136927600
2005-08-26,1059.4610599999999,1060.8439939999998,1045.5040279999998,1048.874023,1048.842896,124509800
2005-08-29,1034.82605,1034.82605,981.0529789999999,994.7700199999999,994.7404789999999,87450000
2005-08-30,978.075989,1039.819946,951.2100220000001,1039.819946,1039.7890630000002,122634700
2005-08-31,1034.064941,1056.3480220000001,1032.692993,1050.089966,1050.058716,145210800
2005-09-01,1028.8220210000002,1041.599976,1024.880981,1039.22998,1039.1990970000002,121366200
2005-09-05,1036.025024,1044.0820310000001,1032.475952,1035.890991,1035.860229,94390700
2005-09-06,1036.041992,1051.5939939999998,1036.041992,1051.5939939999998,1051.5627439999998,78903400
2005-09-07,1057.014038,1063.637939,1056.189941,1059.380005,1059.348511,80361200
2005-09-08,1061.1560060000002,1085.655029,1061.1560060000002,1080.449951,1080.4178470000002,181376000
2005-09-09,1084.968018,1098.963013,1083.397949,1098.456055,1098.423462,202007800
2005-09-12,1099.927002,1106.813965,1095.982056,1105.656982,1105.624146,106590800
2005-09-13,1098.355957,1098.355957,1080.926025,1085.744019,1085.711792,122161000
2005-09-14,1080.399048,1081.965942,1056.131958,1058.626953,1058.595459,101978400
2005-09-15,1056.616943,1061.813965,1046.338013,1050.9060060000002,1050.8747560000002,78076800
2005-09-16,1052.8969730000001,1060.578979,1051.9880369999998,1056.725952,1056.694702,76299000
2005-09-19,1062.081055,1068.619019,1061.545044,1066.590942,1066.559204,46121200
2005-09-20,1062.219971,1062.219971,1048.034058,1055.590942,1055.559692,83624200
2005-09-21,1052.505981,1052.505981,1040.462036,1044.05603,1044.025024,91838200
2005-09-22,1039.1209720000002,1039.1209720000002,1008.3930050000001,1016.757996,1016.727844,123403000
2005-09-23,1018.505981,1022.875,1008.685974,1012.8510130000001,1012.820923,77390100
2005-09-26,1018.6669919999999,1036.256958,1018.6669919999999,1034.584961,1034.554321,60424600
2005-09-27,1034.5780029999999,1038.624023,1031.514038,1037.634033,1037.6032710000002,70335000
2005-09-28,1037.19104,1038.267944,1025.989014,1027.887939,1027.857422,57666800
2005-09-29,1026.114014,1048.302002,1026.114014,1048.302002,1048.270874,85880200
2005-09-30,1051.5820310000001,1079.275024,1051.5820310000001,1079.275024,1079.24292,132586400
2005-10-03,1055.149048,1091.4470210000002,1055.149048,1083.4139400000001,1083.381836,90839800
2005-10-04,1088.86499,1109.43103,1088.86499,1101.1660160000001,1101.133301,176383200
2005-10-05,1102.501953,1109.801025,1094.781982,1104.055054,1104.022217,137671200
2005-10-06,1090.244995,1105.05603,1089.865967,1096.375977,1096.343384,66666200
2005-10-07,1084.6369630000002,1102.9589839999999,1084.35498,1094.6519779999999,1094.619385,60333300
2005-10-10,1097.1469730000001,1102.780029,1093.583008,1102.780029,1102.747314,51552600
2005-10-11,1102.8220210000002,1105.947998,1096.587036,1105.6290279999998,1105.596191,43880800
2005-10-12,1105.901001,1105.901001,1096.7290039999998,1102.97998,1102.9472660000001,53331000
2005-10-13,1097.864014,1099.516968,1089.3029789999998,1090.535034,1090.502686,76886400
2005-10-14,1089.597046,1101.18396,1085.602051,1096.703979,1096.6713869999999,80644700
2005-10-17,1097.234009,1100.994019,1086.723999,1090.090942,1090.0585939999999,72853200
2005-10-18,1091.593018,1095.873047,1087.087036,1095.873047,1095.840454,62013800
2005-10-19,1088.733032,1089.052002,1072.730957,1075.911987,1075.880005,145873800
2005-10-20,1080.389038,1082.015991,1070.77002,1075.401001,1075.3691410000001,71526600
2005-10-21,1070.444946,1077.7110599999999,1068.071045,1075.962036,1075.930054,61561600
2005-10-24,1076.881958,1081.1459960000002,1070.149048,1073.0820310000001,1073.050171,50710000
2005-10-25,1076.750977,1077.470947,1058.939941,1062.1719970000001,1062.1405029999999,148346000
2005-10-26,1058.64502,1063.0429689999999,1055.186035,1062.175049,1062.143555,67489600
2005-10-27,1063.219971,1066.031982,1061.7189939999998,1063.6970210000002,1063.6655269999999,74085400
2005-10-28,1059.347046,1059.982056,1053.463989,1058.255981,1058.224487,120802600
2005-10-31,1059.334961,1066.223999,1058.015015,1066.223999,1066.192383,128351600
2005-11-01,1072.883057,1077.109985,1055.060059,1064.9530029999999,1064.9213869999999,65259800
2005-11-09,1060.097046,1061.7459720000002,1042.990967,1052.821045,1052.789795,90479000
2005-11-10,1051.182983,1051.182983,1041.920044,1043.6970210000002,1043.6660160000001,61706200
2005-11-11,1047.921021,1049.295044,1023.5850220000001,1028.984009,1028.9533689999998,53518400
2005-11-14,1027.6459960000002,1027.6459960000002,1012.481018,1017.7329710000001,1017.702759,72970800
2005-11-15,1015.4580080000001,1022.900024,1013.198975,1022.075989,1022.0456539999999,53958800
2005-11-16,1022.1339720000001,1031.349976,1019.723999,1025.828979,1025.798584,50013800
2005-11-17,1025.4019779999999,1033.2810060000002,1023.5,1033.2810060000002,1033.250366,43739000
2005-11-18,1036.053955,1054.984985,1036.053955,1054.984985,1054.953735,67208600
2005-11-21,1058.547974,1065.9019779999999,1057.092041,1062.4570310000001,1062.4255369999998,81351800
2005-11-22,1063.0980220000001,1066.293945,1056.722046,1066.293945,1066.262207,43978200
2005-11-23,1067.907959,1068.487061,1058.337036,1061.079956,1061.048462,48886800
2005-11-24,1063.569946,1078.178955,1063.569946,1078.178955,1078.1469730000001,61989600
2005-11-25,1079.714966,1081.222046,1070.9880369999998,1074.400024,1074.368164,33891600
2005-11-28,1076.963013,1081.060059,1073.938965,1081.060059,1081.027954,41935400
2005-11-29,1081.359009,1083.350952,1077.3959960000002,1082.277954,1082.24585,71879000
2005-11-30,1081.464966,1096.640991,1081.282959,1096.640991,1096.608398,74462500
2005-12-01,1095.4219970000001,1102.44397,1087.161987,1096.3709720000002,1096.3383789999998,113653800
2005-12-02,1102.529053,1119.416992,1102.529053,1119.416992,1119.383789,85241200
2005-12-05,1121.109009,1123.170044,1113.573975,1120.5780029999999,1120.5448,71994800
2005-12-06,1121.630981,1129.037964,1119.800049,1123.435059,1123.401611,100248000
2005-12-07,1130.954956,1155.421021,1130.954956,1151.36499,1151.330811,103964200
2005-12-08,1157.186035,1170.0209960000002,1150.6560060000002,1158.31897,1158.284668,161647800
2005-12-09,1160.939941,1166.840942,1150.6369630000002,1160.067993,1160.033569,76857600
2005-12-12,1167.3320310000001,1184.10498,1167.3320310000001,1175.006958,1174.972046,78556000
2005-12-13,1178.772949,1183.147949,1174.857056,1182.027954,1181.992798,120421400
2005-12-14,1184.906982,1185.905029,1165.56897,1173.718018,1173.6832279999999,96207000
2005-12-15,1171.871948,1171.871948,1152.581055,1155.963989,1155.9296880000002,63572200
2005-12-16,1152.444946,1155.064941,1139.578979,1143.426025,1143.39209,63177600
2005-12-19,1147.807007,1163.098999,1147.807007,1162.3280029999999,1162.293457,48424400
2005-12-20,1169.400024,1171.373047,1155.496948,1163.034058,1162.9995119999999,67344200
2005-12-21,1160.26001,1164.6679689999999,1155.8630369999998,1160.55896,1160.524414,61614200
2005-12-22,1159.390015,1164.016968,1155.42395,1164.016968,1163.982422,47699400
2005-12-23,1162.527954,1164.63501,1153.577026,1158.338013,1158.303711,61273800
2005-12-27,1158.92395,1164.402954,1158.265015,1161.7070310000001,1161.672485,36356800
2005-12-28,1159.932007,1164.142944,1157.8360599999999,1164.142944,1164.108398,44291600
2005-12-29,1163.253052,1169.9060060000002,1157.4179689999999,1162.63501,1162.600464,58408200
2006-01-02,1161.977051,1171.7089839999999,1161.301025,1171.7089839999999,1171.674194,28275600
2006-01-03,1170.029053,1186.485962,1170.029053,1184.689941,1184.654785,96434600
2006-01-04,1192.432007,1211.698975,1192.432007,1211.698975,1211.662964,164120800
2006-01-05,1215.744019,1221.168945,1204.962036,1211.0,1210.963989,100598200
2006-01-06,1208.4370119999999,1225.0040279999998,1205.741943,1222.249023,1222.212769,110968400
2006-01-09,1227.290039,1247.464966,1227.290039,1245.053955,1245.016968,211433600
2006-01-11,1245.734985,1265.364014,1242.781982,1261.282959,1261.245605,159091400
2006-01-12,1267.176025,1268.631958,1252.2910160000001,1256.253052,1256.215698,111134800
2006-01-13,1248.3029789999998,1258.8709720000002,1246.3709720000002,1250.4279789999998,1250.3908689999998,108733800
2006-01-16,1250.614014,1255.337036,1230.265991,1235.255981,1235.21936,96344200
2006-01-17,1231.176025,1231.744019,1204.734009,1212.869995,1212.8339839999999,125872400
2006-01-18,1191.505005,1210.1290279999998,1183.7070310000001,1193.196045,1193.160645,71977000
2006-01-19,1201.614014,1230.05896,1201.614014,1230.05896,1230.022461,80673400
2006-01-20,1235.402954,1238.006958,1216.567017,1222.887939,1222.8516849999999,70943600
2006-01-23,1200.376953,1211.18103,1195.213989,1200.126953,1200.091309,127785800
2006-01-24,1208.7459720000002,1212.625977,1205.4019779999999,1207.219971,1207.184082,85581400
2006-01-25,1217.887939,1230.116943,1216.935059,1230.116943,1230.080444,81191900
2006-01-26,1232.593018,1233.813965,1219.198975,1226.652954,1226.616455,174317200
2006-01-27,1234.092041,1235.484009,1225.225952,1229.7089839999999,1229.672485,122757000
2006-01-30,1231.68396,1235.807007,1227.7189939999998,1232.321045,1232.284546,137026400
2006-02-01,1233.956055,1243.660034,1232.952026,1240.694946,1240.658081,93698200
2006-02-02,1244.647949,1247.633057,1239.192017,1243.392944,1243.356079,80274200
2006-02-03,1243.317017,1245.968018,1237.833008,1244.125977,1244.089111,82279600
2006-02-06,1243.719971,1247.545044,1240.831055,1245.649048,1245.612061,121515400
2006-02-07,1250.264038,1259.956055,1248.203979,1259.362061,1259.324707,151881800
2006-02-08,1253.994995,1253.994995,1235.878052,1238.170044,1238.133301,137761800
2006-02-09,1243.938965,1247.682983,1237.130981,1246.640015,1246.6030269999999,85172600
2006-02-10,1246.078979,1255.612061,1245.383057,1253.10498,1253.0678710000002,122559200
2006-02-13,1252.915039,1260.1040039999998,1248.822998,1252.404053,1252.366943,91717200
2006-02-14,1248.983032,1248.983032,1226.829956,1230.378052,1230.341553,109971200
2006-02-15,1232.605957,1236.942993,1221.008057,1236.942993,1236.90625,110546400
2006-02-16,1238.838013,1241.874023,1234.1519779999999,1237.874023,1237.83728,68286400
2006-02-17,1240.1130369999998,1246.0469970000001,1237.519043,1243.474976,1243.43811,83309600
2006-02-20,1244.487061,1250.990967,1241.8869630000002,1247.4139400000001,1247.376831,69547800
2006-02-21,1242.43396,1242.43396,1230.541992,1236.088989,1236.0522460000002,122028600
2006-02-22,1230.265991,1233.938965,1224.494995,1231.25,1231.213501,113570800
2006-02-23,1230.920044,1231.014038,1219.088013,1224.1639400000001,1224.127686,69767000
2006-02-24,1222.602051,1225.133057,1212.285034,1216.140015,1216.1040039999998,53875800
2006-02-27,1219.3439939999998,1239.994019,1219.3439939999998,1235.422974,1235.38623,83010400
2006-02-28,1239.7709960000002,1240.572998,1229.963013,1230.6639400000001,1230.627441,121647200
2006-03-01,1222.807007,1239.938965,1222.2089839999999,1239.27002,1239.233276,110008800
2006-03-02,1245.4589839999999,1250.642944,1240.902954,1249.6779789999998,1249.6408689999998,103815200
2006-03-03,1251.286011,1261.265015,1248.6469730000001,1261.265015,1261.227661,94311600
2006-03-06,1259.286987,1263.432007,1256.889038,1262.689941,1262.652466,134753600
2006-03-07,1263.128052,1266.0820310000001,1246.128052,1246.250977,1246.213989,138863200
2006-03-08,1238.640015,1239.609985,1222.418945,1233.595947,1233.559326,128922400
2006-03-09,1232.990967,1240.115967,1225.9370119999999,1239.577026,1239.540283,156471600
2006-03-10,1240.524048,1249.39502,1240.389038,1247.4219970000001,1247.384888,72600600
2006-03-13,1249.802002,1250.3129880000001,1241.901001,1243.661011,1243.624146,106888100
2006-03-14,1242.5939939999998,1245.3790279999998,1240.321045,1245.3790279999998,1245.342041,148458000
2006-03-15,1248.30603,1251.037964,1240.449951,1244.44104,1244.404175,69026800
2006-03-16,1250.5529789999998,1276.276001,1250.5529789999998,1273.7969970000001,1273.759155,95083800
2006-03-17,1280.72998,1306.243042,1280.72998,1305.1779789999998,1305.139282,125326200
2006-03-20,1308.932007,1334.628052,1308.932007,1330.1130369999998,1330.073486,64661500
2006-03-21,1331.2280269999999,1339.819946,1318.496948,1327.141968,1327.102661,44507100
2006-03-22,1320.862061,1320.862061,1299.915039,1302.3280029999999,1302.289307,96725600
2006-03-23,1307.525024,1321.954956,1298.860962,1305.623047,1305.5842289999998,169172000
2006-03-24,1314.285034,1319.6040039999998,1307.400024,1311.374023,1311.335083,98085100
2006-03-27,1307.527954,1312.482056,1306.19397,1311.949951,1311.911011,74030200
2006-03-28,1313.640015,1327.902954,1313.640015,1325.2189939999998,1325.1796880000002,116375800
2006-03-29,1321.625,1335.781982,1321.6040039999998,1322.973999,1322.934692,109366800
2006-03-31,1322.973999,1322.973999,1322.973999,1322.973999,1322.934692,0
2006-04-03,1322.468018,1331.70105,1322.300049,1329.3129880000001,1329.2735599999999,114253600
2006-04-04,1329.537964,1333.484009,1323.884033,1326.447998,1326.408691,103359400
2006-04-05,1332.965942,1344.965942,1332.965942,1344.599976,1344.560059,149221200
2006-04-06,1347.442017,1356.847046,1346.583008,1355.012939,1354.9727779999998,152975400
2006-04-07,1356.081055,1364.616943,1349.790039,1363.297974,1363.257568,124716100
2006-04-11,1366.692017,1367.499023,1357.380981,1360.126953,1360.086548,115676800
2006-04-12,1356.365967,1375.735962,1353.972046,1372.394043,1372.3532710000002,118618200
2006-04-13,1376.95105,1383.969971,1376.95105,1382.121948,1382.080933,146140100
2006-04-17,1385.256958,1389.843018,1379.265015,1386.785034,1386.743774,143149600
2006-04-18,1387.889038,1417.375,1387.889038,1417.375,1417.332886,103313500
2006-04-19,1432.045044,1456.333008,1432.045044,1453.227051,1453.1838380000002,144842400
2006-04-20,1455.27002,1490.6469730000001,1455.27002,1464.527954,1464.4844970000001,164550300
2006-04-21,1454.477051,1468.1719970000001,1444.5269779999999,1459.287964,1459.2446289999998,130437400
2006-04-24,1453.630981,1459.199951,1436.633057,1442.86499,1442.822144,96442700
2006-04-25,1440.380005,1458.784058,1440.380005,1458.784058,1458.740845,104684000
2006-04-26,1460.6369630000002,1485.732056,1460.6369630000002,1481.7189939999998,1481.674927,89817700
2006-04-27,1493.1560060000002,1499.994019,1468.811035,1474.609009,1474.565186,96698800
2006-04-28,1463.737061,1469.19397,1447.543945,1464.4060060000002,1464.362549,65126400
2006-05-01,1468.291992,1478.999023,1468.223999,1476.454956,1476.411133,130296600
2006-05-02,1489.765991,1495.473999,1470.987061,1475.892944,1475.8491210000002,154386300
2006-05-03,1489.540039,1499.071045,1483.491943,1499.071045,1499.026489,201300600
2006-05-04,1501.510986,1501.849976,1479.4780269999999,1484.3320310000001,1484.287964,186744400
2006-05-05,1485.708008,1486.052002,1468.869019,1483.061035,1483.016968,143424000
2006-05-08,1492.802002,1507.926025,1488.56604,1507.926025,1507.881226,209328800
2006-05-09,1516.1679689999999,1538.2459720000002,1516.1679689999999,1532.624023,1532.578491,138495400
2006-05-10,1538.105957,1542.609009,1524.222046,1539.401001,1539.3553470000002,76618200
2006-05-11,1538.141968,1553.4880369999998,1536.911987,1553.0620119999999,1553.015991,108414600
2006-05-12,1530.432007,1541.5980220000001,1521.0310060000002,1525.780029,1525.734741,69464500
2006-05-15,1497.031982,1497.031982,1427.050049,1429.541992,1429.499634,52497800
2006-05-16,1427.3959960000002,1437.064941,1339.233032,1427.813965,1427.771606,98898500
2006-05-17,1460.0119630000002,1484.118042,1458.552002,1462.157959,1462.114502,110139900
2006-05-18,1386.9179689999999,1416.110962,1375.06897,1400.847046,1400.80542,118247400
2006-05-19,1394.9160160000001,1411.735962,1389.57605,1392.98999,1392.94873,150211700
2006-05-22,1395.9610599999999,1397.4179689999999,1304.344971,1309.045044,1309.006226,108505500
2006-05-23,1280.323975,1327.4959720000002,1272.255981,1326.26001,1326.220703,60767500
2006-05-24,1339.357056,1339.357056,1311.928955,1323.1469730000001,1323.107666,111033900
2006-05-29,1342.369019,1354.43103,1326.802002,1333.884033,1333.844482,160046000
2006-05-30,1335.605957,1370.555054,1335.605957,1366.170044,1366.129517,115716000
2006-05-31,1327.857056,1343.619019,1326.212036,1329.9959720000002,1329.956421,147490200
2006-06-01,1340.172974,1346.119995,1311.3709720000002,1321.560059,1321.520752,86604600
2006-06-02,1329.655029,1347.686035,1316.149048,1347.686035,1347.646118,84423800
2006-06-05,1350.470947,1359.530029,1342.89502,1349.037964,1348.997925,18544500
2006-06-06,1324.5209960000002,1328.170044,1305.6679689999999,1316.944946,1316.905884,184781400
2006-06-07,1303.883057,1303.883057,1282.078979,1287.1779789999998,1287.139771,85747600
2006-06-08,1262.378052,1265.713989,1229.953979,1241.32605,1241.2891849999999,137929600
2006-06-09,1252.840942,1274.753052,1243.489014,1274.753052,1274.71521,142699700
2006-06-12,1261.39502,1273.109985,1258.571045,1273.109985,1273.072144,53161200
2006-06-13,1246.807007,1256.1779789999998,1232.176025,1236.567993,1236.53125,145860400
2006-06-14,1234.647949,1239.2889400000001,1222.276001,1234.197998,1234.161377,104315400
2006-06-15,1255.946045,1259.688965,1236.428955,1241.650024,1241.613159,196905700
2006-06-16,1276.517944,1309.525024,1271.550049,1309.525024,1309.486206,141178200
2006-06-19,1295.069946,1300.859985,1286.399048,1295.051025,1295.012573,171105700
2006-06-20,1277.730957,1295.110962,1277.015991,1294.969971,1294.931519,168756000
2006-06-21,1297.801025,1301.1719970000001,1287.920044,1293.286987,1293.248535,137333800
2006-06-22,1313.68103,1313.68103,1298.4610599999999,1303.449951,1303.411255,71186800
2006-06-23,1285.140015,1290.1639400000001,1283.234009,1290.1639400000001,1290.125732,41696100
2006-06-26,1289.05603,1290.165039,1276.426025,1283.8530269999999,1283.814819,48677300
2006-06-27,1286.552002,1292.3120119999999,1281.595947,1285.626953,1285.588745,75568900
2006-06-28,1271.3029789999998,1277.758057,1266.30896,1272.0529789999998,1272.015259,51834900
